600312-000021,1.065381,0.398034,0.006525,:,10.367633,0.690773,21.461118,0.006525
000895-000538,1.284552,-2.151824,0.020726,:,4.334034,0.234752,9.385496,0.020726
000960-000538,1.044465,-2.380501,0.005030,:,9.944990,0.302587,30.204823,0.005030
000963-000538,0.914058,-0.504464,0.011576,:,7.183063,0.339487,17.598314,0.011576
600329-000538,0.848096,-1.408914,0.010765,:,7.298502,0.224552,12.276759,0.010765
600266-000728,0.744018,0.677613,0.006532,:,7.246885,0.555574,17.512687,0.006532
600369-000728,0.724991,0.606948,0.004408,:,11.288237,0.595480,24.155822,0.004408
600120-000728,0.814474,0.751022,0.007608,:,7.617692,0.310405,13.429363,0.007608
000776-000728,0.874258,0.527730,0.003438,:,7.540675,0.320370,18.170801,0.003438
601038-000921,0.768371,0.474616,0.009009,:,12.595638,0.679463,21.168030,0.009009
600690-000921,1.003837,0.489762,0.006593,:,10.074317,0.298992,20.217146,0.006593
600600-000921,1.163217,1.122474,0.023321,:,8.023579,0.305021,14.124650,0.023321
601628-000921,1.109363,0.119767,0.025611,:,5.591251,0.131752,9.831338,0.025611
600060-000921,0.928742,0.322421,0.024810,:,6.287240,0.185460,9.977651,0.024810
600585-000921,1.133295,0.174177,0.019935,:,6.394824,0.170291,12.096834,0.019935
601336-000338,0.700800,1.050968,0.004709,:,8.808815,0.232996,20.086439,0.004709
600900-000338,0.782360,-0.460763,0.006620,:,5.810963,0.098027,10.261827,0.006620
600219-000338,0.713653,-0.464394,0.006531,:,6.339550,0.196449,11.916535,0.006531
601088-000338,1.289723,-1.042432,0.003867,:,11.011673,0.320944,23.708432,0.003867
000338-000063,0.717876,0.999393,0.011859,:,6.721345,0.100560,10.910370,0.011859
600036-000338,1.187280,-1.163346,0.006857,:,7.200864,0.192791,14.206527,0.006857
601857-000338,1.246743,-1.658065,0.004650,:,10.565166,0.252339,18.521278,0.004650
300039-000650,0.812313,1.257877,0.012914,:,3.685923,0.122863,12.004028,0.012914
601601-601038,0.827457,1.033806,0.012354,:,9.185280,0.472161,14.338707,0.012354
601601-600598,0.791586,0.893604,0.014090,:,5.841525,0.179572,20.567980,0.014090
601628-601601,0.867171,0.170987,0.004957,:,7.940264,0.405328,12.458628,0.004957
601601-600585,0.947145,0.251299,0.009672,:,6.544882,0.188025,9.932292,0.009672
600362-600141,0.736617,0.852571,0.005802,:,7.252424,0.186993,13.996680,0.005802
600141-000758,1.089759,-0.195085,0.010177,:,7.414352,0.203714,17.638411,0.010177
600141-000983,0.703237,1.089720,0.003491,:,11.425541,0.422461,22.243996,0.003491
600141-000060,0.751931,1.117075,0.002750,:,12.366772,0.593011,23.276927,0.002750
600141-600111,0.876238,-0.317390,0.002635,:,20.870611,0.596112,38.956651,0.002635
600141-000878,0.914627,0.520271,0.007212,:,7.039836,0.432379,11.439175,0.007212
600141-000655,0.778756,0.944268,0.003238,:,9.131285,0.282321,18.504448,0.003238
600141-000960,1.072881,-0.112270,0.016867,:,3.640732,0.082033,8.730068,0.016867
600141-000962,1.018716,0.168432,0.009416,:,4.501315,0.193553,10.049975,0.009416
600362-002594,0.731691,0.060533,0.006834,:,7.462362,0.217805,14.678227,0.006834
002594-002340,1.125560,0.992112,0.015833,:,4.384418,0.176051,12.506966,0.015833
002594-000021,0.968104,1.981327,0.011930,:,5.769541,0.120871,13.118272,0.011930
002594-002016,0.859663,1.944965,0.005305,:,10.493188,0.384317,18.610319,0.005305
002594-002011,1.208153,0.974584,0.020851,:,3.819341,0.180375,7.793497,0.020851
002594-000800,0.975060,1.123248,0.003002,:,27.936171,0.477740,44.130185,0.003002
002594-002091,0.928036,1.243859,0.007692,:,10.438377,0.573453,18.529782,0.007692
601857-600383,1.034868,0.195260,0.008218,:,6.183650,0.127043,12.377199,0.008218
600383-000651,1.159036,-2.130060,0.022848,:,4.744386,0.152459,8.350343,0.022848
600900-600362,1.298907,-1.663168,0.008210,:,6.636967,0.175906,11.283870,0.008210
601088-600900,0.793251,1.319230,0.002377,:,9.469122,0.281778,18.257655,0.002377
600900-000983,1.186259,-0.572775,0.011806,:,4.670354,0.165580,11.892728,0.011806
600900-002011,1.144222,-0.649467,0.027265,:,4.054808,0.266547,8.005481,0.027265
600900-600066,1.039392,-1.082140,0.007478,:,10.844268,0.492891,16.299702,0.007478
600900-000800,1.181080,-1.173142,0.010482,:,11.893397,0.406055,22.129763,0.010482
600900-000768,1.087402,-0.596771,0.010932,:,6.607163,0.272444,13.145075,0.010932
600900-000895,0.901723,-1.567194,0.007948,:,5.915295,0.116134,18.535656,0.007948
600362-600188,0.967097,0.482205,0.007429,:,6.808831,0.241163,15.156698,0.007429
600188-000758,1.126999,-0.510101,0.012806,:,4.634324,0.196722,19.709411,0.012806
600188-000983,0.772394,0.723976,0.003735,:,9.561694,0.193142,19.245175,0.003735
600188-000063,1.055715,-0.600910,0.011307,:,6.932692,0.225743,12.490769,0.011307
600188-600111,0.911955,-0.654749,0.005964,:,8.102607,0.250679,18.809130,0.005964
600188-000878,0.843099,0.455721,0.009147,:,5.203774,0.292885,13.973385,0.009147
600188-000960,0.804860,0.327463,0.008390,:,7.036237,0.270434,15.415077,0.008390
600266-600120,0.919414,-0.023753,0.002384,:,13.792425,0.956335,32.463062,0.002384
600266-000776,0.855509,0.217306,0.008146,:,7.645168,0.438515,16.164946,0.008146
600498-000063,0.802930,0.610633,0.009236,:,6.000854,0.151614,11.179467,0.009236
600498-600410,0.859892,1.125239,0.003516,:,13.925742,0.547595,33.323612,0.003516
600498-002313,0.928361,0.207070,0.004868,:,9.666224,0.427335,23.479893,0.004868
600831-600498,1.164077,-1.183152,0.007344,:,9.972805,0.230827,19.088181,0.007344
600219-300090,1.154918,-2.414980,0.015421,:,8.880272,0.948482,14.229597,0.015421
600874-300090,1.258562,-2.281540,0.015222,:,8.362474,0.523915,17.757512,0.015222
600366-600362,0.857959,0.356861,0.005371,:,4.678896,0.120828,15.818446,0.005371
601168-600362,1.004132,-0.968319,0.003086,:,8.447851,0.549206,16.083087,0.003086
601169-600362,1.105112,-0.940904,0.009277,:,4.477523,0.142203,10.025198,0.009277
601088-600362,0.953136,0.210169,0.009081,:,5.495748,0.111586,9.890424,0.009081
600362-002237,1.185184,-0.445407,0.008778,:,6.381957,0.181191,16.887399,0.008778
600362-000983,0.922476,0.820496,0.007045,:,4.726349,0.248200,9.943746,0.007045
600362-000858,1.142079,-0.507410,0.015183,:,3.686644,0.109284,5.768698,0.015183
600362-000060,0.984502,0.859407,0.001173,:,11.227899,0.385508,46.057014,0.001173
600362-000800,1.160772,-0.271400,0.007268,:,13.712945,0.447604,28.886520,0.007268
600362-000895,0.738596,-0.095439,0.007292,:,6.410461,0.100086,15.496031,0.007292
600362-000962,0.945527,0.520942,0.003957,:,11.241233,0.290482,24.069653,0.003957
002340-002011,0.881029,0.412514,0.004612,:,7.912479,0.232282,17.366606,0.004612
002340-002091,0.952457,-0.107943,0.009707,:,5.629821,0.181586,18.076212,0.009707
601088-600048,0.847679,0.920510,0.013474,:,5.351560,0.208639,7.150440,0.013474
600547-600048,0.838081,1.146741,0.007254,:,6.210748,0.163358,15.443405,0.007254
600048-000063,0.854156,-0.137184,0.007314,:,9.555557,0.225615,19.473934,0.007314
600048-000800,0.886269,-0.062643,0.008236,:,7.570298,0.235804,16.099916,0.008236
600048-000878,0.782784,0.495556,0.005908,:,7.535995,0.717933,13.883952,0.005908
600048-000960,0.751316,0.366502,0.005666,:,8.739665,1.352103,18.406587,0.005666
601166-600048,0.977152,0.228174,0.014834,:,4.521304,0.095107,7.593620,0.014834
600031-000528,0.790692,0.471645,0.005865,:,5.609038,0.146654,21.850455,0.005865
000528-000425,0.736931,0.372095,0.003822,:,7.544445,0.518235,15.381171,0.003822
601006-600598,1.155946,-0.918626,0.020984,:,4.954096,0.156141,19.024552,0.020984
601006-600739,0.820780,-0.363228,0.012070,:,5.819930,0.196603,12.100151,0.012070
601006-600104,0.902456,-0.420459,0.002280,:,18.796929,0.689233,38.232167,0.002280
601006-000651,1.266781,-2.295846,0.015396,:,6.521957,0.207185,10.632524,0.015396
600655-600547,0.921532,-0.611959,0.014466,:,4.646381,0.179234,10.431935,0.014466
600655-002237,0.700903,0.288398,0.012284,:,5.037152,0.097162,13.772747,0.012284
600655-600611,0.761735,0.736088,0.010272,:,5.668525,0.490785,13.333252,0.010272
600366-600111,1.267037,-1.435568,0.008421,:,6.139508,0.257875,18.863230,0.008421
600366-600066,0.801432,0.413972,0.004707,:,14.523767,0.524934,23.808952,0.004707
600366-000800,0.983517,0.155940,0.009811,:,8.965277,0.220615,17.366163,0.009811
600366-000962,0.930316,0.526502,0.003371,:,11.785375,0.456378,23.788190,0.003371
600594-002038,0.797166,0.319557,0.008295,:,6.607898,0.266512,12.786929,0.008295
600547-000758,0.874505,0.816581,0.004872,:,8.252426,0.372837,20.744705,0.004872
600111-000758,1.010785,0.723869,0.005372,:,7.262779,0.202789,20.042823,0.005372
000878-000758,1.070833,-0.477554,0.007765,:,5.162303,0.241142,21.818023,0.007765
000960-000758,0.949845,0.090118,0.008950,:,5.337392,0.186637,13.189412,0.008950
000962-000758,0.847433,0.203855,0.009071,:,6.702839,0.210686,14.367272,0.009071
300024-002428,0.769195,1.777863,0.011942,:,7.648649,0.208768,18.087482,0.011942
600557-600161,0.749764,1.101470,0.015114,:,5.659811,0.224491,9.946431,0.015114
002016-000021,1.017152,0.228507,0.005143,:,10.597040,0.302976,25.360044,0.005143
601169-601168,1.008455,0.287416,0.007497,:,3.374280,0.122588,10.579169,0.007497
601168-000983,1.095554,-0.493453,0.002347,:,13.021834,0.533779,29.629175,0.002347
601168-000858,1.295186,-1.897497,0.014525,:,4.084329,0.213187,6.485614,0.014525
601168-000060,1.036442,-0.195961,0.002741,:,8.707545,0.356409,23.225163,0.002741
601168-600837,1.237340,-1.268201,0.012596,:,6.944240,0.147667,12.578323,0.012596
601168-000895,0.958958,-1.893277,0.001848,:,19.823220,0.680136,56.717734,0.001848
601169-000983,1.122446,-0.246560,0.012431,:,3.553802,0.112335,8.225707,0.012431
601169-000858,1.205425,-1.341292,0.023370,:,3.118998,0.149392,5.475352,0.023370
601169-000060,1.079022,0.025799,0.010272,:,3.633555,0.082799,10.191399,0.010272
601169-000895,1.057300,-1.966146,0.008171,:,5.723268,0.143731,20.333285,0.008171
601169-601166,1.285162,-1.017415,0.005822,:,10.763780,0.236659,19.123039,0.005822
601098-600637,1.004285,-1.275498,0.006764,:,9.428812,0.241205,17.818061,0.006764
002185-000063,0.712423,0.466929,0.011197,:,7.443280,0.210436,13.368542,0.011197
600594-600276,1.002759,-0.093992,0.002938,:,17.879172,0.580010,58.479997,0.002938
600535-600276,0.857680,0.713386,0.006386,:,9.666461,0.494988,19.051240,0.006386
601088-600547,1.028497,-0.290668,0.013937,:,5.909545,0.474604,9.726900,0.013937
601088-600598,0.771807,0.854425,0.017251,:,5.267758,0.223897,16.581536,0.017251
601088-000983,1.191839,0.347657,0.011167,:,4.976564,0.259855,8.069702,0.011167
601088-000858,1.140968,-0.421692,0.016777,:,4.314482,0.270883,7.484394,0.016777
601088-600739,0.772642,0.577686,0.020218,:,4.504269,0.078944,7.504495,0.020218
601088-000060,1.129824,0.666959,0.010857,:,4.930748,0.146913,9.553403,0.010857
601857-601088,0.766159,-0.087888,0.002121,:,11.710908,0.378538,18.818056,0.002121
601088-000800,0.872998,0.553439,0.006325,:,14.159957,0.512604,25.961987,0.006325
601088-000878,1.099134,0.379155,0.017976,:,4.576746,0.135706,7.438119,0.017976
601088-600104,0.770099,0.737114,0.010947,:,5.720653,0.200795,8.046993,0.010947
601088-000895,0.905140,-0.648293,0.005408,:,9.350781,0.346497,23.280862,0.005408
601628-601038,0.911758,0.630790,0.011408,:,9.108940,0.296644,14.441158,0.011408
600770-002011,0.728405,0.474656,0.005702,:,11.756169,0.480030,30.997911,0.005702
600518-600196,0.932240,0.300069,0.026288,:,5.993283,0.127004,10.743105,0.026288
600193-000962,0.708857,0.266608,0.005162,:,9.661399,0.319347,19.808600,0.005162
600519-600059,0.926340,2.728455,0.025217,:,4.422162,0.297854,7.564342,0.025217
600616-600059,0.959103,-0.087910,0.007202,:,12.754325,0.612741,22.668175,0.007202
600547-002237,0.743206,1.023474,0.007087,:,5.837408,0.615595,16.149683,0.007087
600547-000063,0.765356,0.894964,0.003818,:,19.559420,0.602885,37.126973,0.003818
600547-600111,0.707426,0.705107,0.009426,:,6.292944,0.269825,11.636583,0.009426
600547-000800,0.892541,0.707922,0.006574,:,8.607939,0.413216,15.372602,0.006574
600547-000878,0.709758,1.443483,0.007160,:,8.498577,0.415189,15.591286,0.007160
601166-600547,1.069738,-0.819283,0.017033,:,4.189073,0.272771,8.073951,0.017033
002415-002236,0.713669,0.529822,0.003490,:,14.014076,0.613829,25.883232,0.003490
002646-000596,0.809063,0.526663,0.019049,:,5.395029,0.829936,8.692502,0.019049
600801-600690,0.783221,0.304559,0.016551,:,7.327489,0.194943,11.814771,0.016551
600594-600436,0.965832,-1.078578,0.016099,:,7.141056,0.319143,9.816771,0.016099
600594-600535,0.758750,0.600110,0.003757,:,11.067942,0.369094,22.067609,0.003757
600486-002393,0.723731,0.909243,0.004066,:,15.701407,0.745740,36.637642,0.004066
601628-600598,0.760107,0.759702,0.013608,:,6.246987,0.208228,16.996967,0.013608
000983-000858,1.154388,-1.202866,0.008582,:,4.799035,0.148462,8.918645,0.008582
000983-000060,0.813132,0.523085,0.005183,:,6.195586,0.151255,15.537405,0.005183
000983-000878,1.124031,-0.419020,0.013707,:,3.867726,0.235318,6.653664,0.013707
000983-000655,0.716217,0.593922,0.004426,:,8.005668,0.286904,16.514135,0.004426
000983-000895,0.765586,-0.859060,0.002939,:,13.292876,0.483002,36.465249,0.002939
000983-000960,1.127941,-0.725671,0.013832,:,4.228205,0.135924,9.389987,0.013832
000983-000962,0.746676,0.323324,0.003651,:,12.881119,0.626183,21.642960,0.003651
601989-300024,0.747489,-1.001462,0.014374,:,4.362010,0.078994,11.501136,0.014374
600830-600389,0.743383,-0.316032,0.016148,:,6.268786,0.104333,10.749290,0.016148
600389-002250,0.721483,1.374133,0.009519,:,9.717945,0.195242,16.624664,0.009519
600830-002250,0.899744,-0.400089,0.004722,:,11.939413,0.610593,30.250697,0.004722
600519-000858,0.779555,2.723913,0.013615,:,4.287369,0.062257,9.716035,0.013615
600519-000063,0.837138,2.615159,0.012736,:,7.400772,0.257013,10.687981,0.012736
600519-000800,0.898414,2.611343,0.008703,:,9.872733,0.572357,17.350111,0.008703
601989-600765,1.165459,-1.250635,0.005949,:,9.305952,0.416259,16.571726,0.005949
000858-000063,1.060399,-0.102290,0.004932,:,13.638513,0.580155,26.162988,0.004932
000858-000800,0.993422,0.265835,0.006937,:,10.665851,0.388382,24.667401,0.006937
000878-000858,0.849462,-0.195222,0.009578,:,4.109345,0.133690,7.054877,0.009578
000895-000858,0.912897,1.233559,0.009638,:,5.273755,0.157949,16.377466,0.009638
000960-000858,0.748757,0.353808,0.009238,:,5.457645,0.173679,12.491841,0.009238
600516-002011,1.050867,-0.255507,0.009160,:,6.411813,0.270972,14.372329,0.009160
002142-000729,1.293446,-0.326756,0.013119,:,8.847543,0.360693,14.634583,0.013119
601857-600739,0.945284,-0.663886,0.019430,:,5.479954,0.086680,8.681789,0.019430
600649-000401,0.772318,0.519955,0.007991,:,9.023311,0.491921,23.373877,0.007991
600801-600649,1.026581,0.259185,0.011695,:,7.394352,0.269623,14.845000,0.011695
600649-600585,0.714117,0.200689,0.010251,:,7.794938,0.301300,17.487490,0.010251
600649-600481,0.839515,0.227685,0.005277,:,13.809308,0.396782,34.138205,0.005277
601857-601633,1.019616,-1.824838,0.020743,:,6.339984,0.125803,8.762418,0.020743
601633-600332,1.091183,0.060400,0.006402,:,20.689004,0.698347,34.136577,0.006402
600060-000581,0.809871,-0.199913,0.013291,:,6.274222,0.115750,16.929215,0.013291
600741-000581,1.077747,-1.213841,0.006073,:,10.449598,0.371266,22.501265,0.006073
600104-000581,0.809455,0.020359,0.017629,:,4.408400,0.151426,8.135858,0.017629
000651-000581,0.733773,0.977641,0.015069,:,4.558067,0.221055,9.689596,0.015069
600481-000581,0.730398,-0.063237,0.001697,:,40.394939,1.613522,74.768578,0.001697
600036-000060,0.779404,0.903607,0.006751,:,6.003595,0.319322,11.949627,0.006751
000655-000060,0.886744,0.371521,0.005017,:,7.004660,0.140289,14.455432,0.005017
600036-000063,1.266040,-1.120127,0.016891,:,7.271739,0.201972,10.864530,0.016891
601857-000063,0.799470,-0.148056,0.010887,:,7.393630,0.285558,10.972017,0.010887
600410-000063,0.771794,-0.150860,0.009840,:,6.292233,0.506091,12.604706,0.009840
600837-000063,0.803896,0.230204,0.009212,:,7.163545,0.284237,12.687429,0.009212
002313-000063,0.745493,0.764668,0.013514,:,5.761629,0.081035,8.918951,0.013514
600831-000063,0.957195,-0.534569,0.003195,:,15.509545,0.641027,48.917990,0.003195
000878-000063,1.074807,-0.763080,0.002723,:,22.940129,0.961354,49.244441,0.002723
002093-000063,0.939862,-0.896493,0.008686,:,5.938842,0.231728,17.713859,0.008686
000895-000063,1.048095,0.918928,0.006425,:,12.493182,0.803837,24.493522,0.006425
000960-000063,0.968809,-0.205928,0.005754,:,10.669697,0.448705,20.780970,0.005754
601857-000778,0.701367,0.835304,0.008665,:,8.585693,0.217580,14.728806,0.008665
600036-000651,0.864476,-0.554999,0.015497,:,6.457365,0.174966,9.063624,0.015497
600036-000001,0.763885,0.418118,0.011684,:,5.447928,0.153132,8.767416,0.011684
600036-000960,1.022817,-0.149174,0.019339,:,4.116140,0.229538,9.100247,0.019339
600066-002011,0.736665,1.219222,0.007046,:,9.569098,1.107931,16.518124,0.007046
600060-002011,0.956315,0.358129,0.016458,:,6.112637,0.284846,9.455399,0.016458
600970-002011,1.225400,-0.559346,0.018066,:,5.850252,0.217338,9.922429,0.018066
600801-002011,0.717074,0.929995,0.010057,:,8.489756,0.145433,15.709641,0.010057
600874-002011,0.801967,0.396065,0.015440,:,5.187690,0.276007,8.315276,0.015440
600801-600611,0.994691,0.649073,0.012916,:,5.384743,0.147322,12.808688,0.012916
601628-000651,0.834230,-0.150122,0.004784,:,13.436290,1.756287,26.544662,0.004784
601628-600585,1.014177,-0.149222,0.005676,:,6.947931,0.494901,14.384089,0.005676
600748-600675,0.796712,0.579386,0.010583,:,6.411824,0.320560,18.228937,0.010583
600502-600116,0.758940,0.356744,0.001670,:,21.192438,0.685068,53.369784,0.001670
601857-600837,1.269541,-1.051359,0.018821,:,5.555170,0.143730,11.520705,0.018821
600410-002313,0.973022,-0.766633,0.006785,:,7.491898,0.276577,20.303280,0.006785
601166-600436,0.911319,-1.849026,0.026347,:,3.825896,0.081251,6.013018,0.026347
600111-000878,0.792619,1.508760,0.004312,:,9.631954,0.446206,27.722964,0.004312
601989-600111,0.712015,-0.535462,0.011549,:,5.303992,0.205863,11.408780,0.011549
600111-000960,0.860073,1.132627,0.003494,:,13.018947,0.217327,42.682104,0.003494
600837-600332,1.221101,-1.744008,0.018371,:,10.377398,0.611126,13.394561,0.018371
600874-600332,0.994122,-1.251387,0.029820,:,5.907384,0.448171,8.449375,0.029820
600837-000960,0.768831,0.551706,0.008152,:,7.658421,0.156611,16.362784,0.008152
600031-000425,0.736113,0.447113,0.006071,:,4.317714,0.083143,18.956920,0.006071
002142-000001,0.856597,0.015610,0.007631,:,8.254303,0.723005,12.707167,0.007631
000878-000800,0.959804,-0.268428,0.007340,:,10.084047,0.350178,22.408024,0.007340
002091-000800,0.708938,0.751476,0.019434,:,4.757837,0.073227,7.957115,0.019434
601166-000800,1.002249,-0.184418,0.014636,:,5.873224,0.113621,11.523088,0.014636
600831-002313,1.154381,-1.150292,0.008067,:,8.481579,0.231358,15.038460,0.008067
601989-000768,0.745103,0.091968,0.007362,:,7.375845,0.374768,14.924296,0.007362
600153-002093,1.227867,-0.119407,0.020158,:,4.919734,0.425751,10.491579,0.020158
000895-000878,0.938879,1.743095,0.011867,:,4.838999,0.097805,11.751720,0.011867
000960-000878,0.830507,0.638324,0.008701,:,4.286578,0.183579,12.193538,0.008701
000962-000878,0.721322,0.736387,0.003250,:,17.337225,1.035104,33.234488,0.003250
600104-000651,1.027102,-0.800076,0.012429,:,7.406805,0.155086,12.043974,0.012429
600585-000651,0.734466,0.298095,0.008456,:,9.374052,0.184022,19.021697,0.008456
600481-000651,0.703679,-0.046408,0.016602,:,4.921521,0.165028,9.636378,0.016602
600585-000401,0.864053,0.918258,0.006465,:,9.738421,0.292077,17.222561,0.006465
600481-000811,0.973012,0.302430,0.018209,:,6.321393,0.135181,10.065118,0.018209
300257-000811,0.930897,1.644456,0.013744,:,9.416269,0.256201,19.315963,0.013744
600801-600481,0.863132,0.489876,0.017073,:,5.369707,0.211716,9.829737,0.017073
000962-000960,0.997722,-0.137303,0.008043,:,6.064563,0.191775,13.009948,0.008043
